Country or Area Code,Year,Elec_proportion,Area_type
32,2004,97,ALLAREA
32,2005,97,ALLAREA
32,2005,92,RURAL
32,2005,97,URBAN
32,2006,93,RURAL
32,2006,98,URBAN
32,2006,97,ALLAREA
32,2007,97,ALLAREA
32,2007,98,URBAN
32,2007,93,RURAL
32,2008,98,ALLAREA
32,2008,98,URBAN
32,2008,93,RURAL
32,2009,98,URBAN
32,2009,98,ALLAREA
32,2009,94,RURAL
32,2010,94,RURAL
32,2010,99,URBAN
32,2010,99,ALLAREA
32,2011,92,RURAL
32,2011,100,URBAN
32,2011,99,ALLAREA
32,2012,93,RURAL
32,2012,100,URBAN
32,2012,99,ALLAREA
32,2013,100,URBAN
32,2013,99,ALLAREA
32,2013,94,RURAL
32,2014,100,ALLAREA
32,2014,100,RURAL
32,2014,100,URBAN
32,2015,100,ALLAREA
32,2015,99,RURAL
32,2015,100,URBAN
32,2016,100,ALLAREA
32,2016,100,URBAN
32,2016,100,RURAL
32,2017,100,RURAL
32,2017,100,URBAN
32,2017,100,ALLAREA
32,2018,100,RURAL
32,2018,100,URBAN
32,2018,100,ALLAREA
32,2019,100,URBAN
32,2019,100,ALLAREA
32,2019,100,RURAL
34,2000,45,RURAL
34,2000,88,URBAN
34,2000,58,ALLAREA
34,2001,88,URBAN
34,2001,43,RURAL
34,2001,56,ALLAREA
34,2002,61,ALLAREA
34,2002,50,RURAL
34,2002,89,URBAN
34,2003,51,RURAL
34,2003,90,URBAN
34,2003,63,ALLAREA
34,2004,90,URBAN
34,2004,51,RURAL
34,2004,63,ALLAREA
34,2005,54,RURAL
34,2005,66,ALLAREA
34,2005,92,URBAN
34,2006,67,ALLAREA
34,2006,93,URBAN
34,2006,56,RURAL
34,2007,69,ALLAREA
34,2007,93,URBAN
34,2007,58,RURAL
34,2008,60,RURAL
34,2008,94,URBAN
34,2008,71,ALLAREA
34,2009,96,URBAN
34,2009,74,ALLAREA
34,2009,63,RURAL
34,2010,74,ALLAREA
34,2010,65,RURAL
34,2010,94,URBAN
34,2011,68,ALLAREA
34,2011,56,RURAL
34,2011,94,URBAN
34,2012,96,URBAN
34,2012,78,ALLAREA
34,2012,69,RURAL
34,2013,79,ALLAREA
34,2013,96,URBAN
34,2013,70,RURAL
34,2014,81,ALLAREA
34,2014,73,RURAL
34,2014,97,URBAN
34,2015,79,RURAL
34,2015,97,URBAN
34,2015,85,ALLAREA
34,2016,87,ALLAREA
34,2016,98,URBAN
34,2016,81,RURAL
34,2017,90,ALLAREA
34,2017,99,URBAN
34,2017,85,RURAL
34,2018,93,ALLAREA
34,2018,99,URBAN
34,2018,89,RURAL
34,2019,92,RURAL
34,2019,100,URBAN
34,2019,95,ALLAREA
35,2000,82,URBAN
35,2000,64,RURAL
35,2000,71,ALLAREA
35,2001,72,ALLAREA
35,2001,66,RURAL
35,2001,82,URBAN
35,2002,88,URBAN
35,2002,77,ALLAREA
35,2002,70,RURAL
35,2003,77,ALLAREA
35,2003,89,URBAN
35,2003,70,RURAL
35,2004,74,RURAL
35,2004,88,URBAN
35,2004,80,ALLAREA
35,2005,78,ALLAREA
35,2005,88,URBAN
35,2005,71,RURAL
35,2006,89,URBAN
35,2006,81,ALLAREA
35,2006,76,RURAL
35,2007,75,RURAL
35,2007,89,URBAN
35,2007,81,ALLAREA
35,2008,82,ALLAREA
35,2008,76,RURAL
35,2008,89,URBAN
35,2009,88,ALLAREA
35,2009,97,URBAN
35,2009,81,RURAL
35,2010,88,ALLAREA
35,2010,81,RURAL
35,2010,98,URBAN
35,2011,90,ALLAREA
35,2011,84,RURAL
35,2011,98,URBAN
35,2012,84,RURAL
35,2012,98,URBAN
35,2012,91,ALLAREA
35,2013,85,RURAL
35,2013,98,URBAN
35,2013,91,ALLAREA
35,2014,92,ALLAREA
35,2014,98,URBAN
35,2014,86,RURAL
35,2015,93,ALLAREA
35,2015,88,RURAL
35,2015,99,URBAN
35,2016,88,RURAL
35,2016,93,ALLAREA
35,2016,99,URBAN
35,2017,95,ALLAREA
35,2017,92,RURAL
35,2017,99,URBAN
35,2018,95,ALLAREA
35,2018,92,RURAL
35,2018,99,URBAN
35,2019,96,ALLAREA
35,2019,93,RURAL
35,2019,99,URBAN
36,2000,100,RURAL
36,2000,100,URBAN
36,2000,100,ALLAREA
36,2001,100,RURAL
36,2001,100,ALLAREA
36,2001,100,URBAN
36,2002,100,RURAL
36,2002,100,URBAN
36,2002,100,ALLAREA
36,2003,100,RURAL
36,2003,100,URBAN
36,2003,100,ALLAREA
36,2004,100,ALLAREA
36,2004,100,URBAN
36,2004,100,RURAL
36,2005,100,RURAL
36,2005,100,URBAN
36,2005,100,ALLAREA
36,2006,100,RURAL
36,2006,100,URBAN
36,2006,100,ALLAREA
36,2007,100,RURAL
36,2007,100,URBAN
36,2007,100,ALLAREA
36,2008,100,RURAL
36,2008,100,URBAN
36,2008,100,ALLAREA
36,2009,100,RURAL
36,2009,100,URBAN
36,2009,100,ALLAREA
36,2010,100,RURAL
36,2010,100,URBAN
36,2010,100,ALLAREA
36,2011,100,RURAL
36,2011,100,URBAN
36,2011,100,ALLAREA
36,2012,100,RURAL
36,2012,100,URBAN
36,2012,100,ALLAREA
36,2013,100,RURAL
36,2013,100,URBAN
36,2013,100,ALLAREA
36,2014,100,RURAL
36,2014,100,URBAN
36,2014,100,ALLAREA
36,2015,100,RURAL
36,2015,100,URBAN
36,2015,100,ALLAREA
36,2016,100,URBAN
36,2016,100,ALLAREA
36,2016,100,RURAL
36,2017,100,URBAN
36,2017,100,RURAL
36,2017,100,ALLAREA
36,2018,100,RURAL
36,2018,100,URBAN
36,2018,100,ALLAREA
36,2019,100,RURAL
36,2019,100,URBAN
36,2019,100,ALLAREA
39,2000,100,RURAL
39,2000,100,ALLAREA
39,2000,100,URBAN
39,2001,100,ALLAREA
39,2001,100,URBAN
39,2001,100,RURAL
39,2002,100,ALLAREA
39,2002,100,RURAL
39,2002,100,URBAN
39,2003,100,ALLAREA
39,2003,100,URBAN
39,2003,100,RURAL
39,2004,100,ALLAREA
39,2004,100,RURAL
39,2004,100,URBAN
39,2005,100,ALLAREA
39,2005,100,URBAN
39,2005,100,RURAL
39,2006,100,ALLAREA
39,2006,100,URBAN
39,2006,100,RURAL
39,2007,100,URBAN
39,2007,100,RURAL
39,2007,100,ALLAREA
39,2008,100,URBAN
39,2008,100,ALLAREA
39,2008,100,RURAL
39,2009,100,ALLAREA
39,2009,100,URBAN
39,2009,100,RURAL
39,2010,100,ALLAREA
39,2010,100,URBAN
39,2010,100,RURAL
39,2011,100,ALLAREA
39,2011,100,URBAN
39,2011,100,RURAL
39,2012,100,ALLAREA
39,2012,100,URBAN
39,2012,100,RURAL
39,2013,100,ALLAREA
39,2013,100,URBAN
39,2013,100,RURAL
39,2014,100,URBAN
39,2014,100,ALLAREA
39,2014,100,RURAL
39,2015,100,ALLAREA
39,2015,100,URBAN
39,2015,100,RURAL
39,2016,100,ALLAREA
39,2016,100,URBAN
39,2016,100,RURAL
39,2017,100,RURAL
39,2017,100,ALLAREA
39,2017,100,URBAN
39,2018,100,ALLAREA
39,2018,100,URBAN
39,2018,100,RURAL
39,2019,100,URBAN
39,2019,100,RURAL
39,2019,100,ALLAREA
40,2000,100,RURAL
40,2000,100,URBAN
40,2000,100,ALLAREA
40,2001,100,RURAL
40,2001,100,URBAN
40,2001,100,ALLAREA
40,2002,100,URBAN
40,2002,100,ALLAREA
40,2002,100,RURAL
40,2003,100,RURAL
40,2003,100,URBAN
40,2003,100,ALLAREA
40,2004,100,RURAL
40,2004,100,URBAN
40,2004,100,ALLAREA
40,2005,100,RURAL
40,2005,100,URBAN
40,2005,100,ALLAREA
40,2006,100,URBAN
40,2006,100,ALLAREA
40,2006,100,RURAL
40,2007,100,RURAL
40,2007,100,URBAN
40,2007,100,ALLAREA
40,2008,100,RURAL
40,2008,100,URBAN
40,2008,100,ALLAREA
40,2009,100,ALLAREA
40,2009,100,URBAN
40,2009,100,RURAL
40,2010,100,RURAL
40,2010,100,URBAN
40,2010,100,ALLAREA
40,2011,100,RURAL
40,2011,100,URBAN
40,2011,100,ALLAREA
40,2012,100,RURAL
40,2012,100,URBAN
40,2012,100,ALLAREA
40,2013,100,RURAL
40,2013,100,URBAN
40,2013,100,ALLAREA
40,2014,100,RURAL
40,2014,100,URBAN
40,2014,100,ALLAREA
40,2015,100,ALLAREA
40,2015,100,URBAN
40,2015,100,RURAL
40,2016,100,RURAL
40,2016,100,URBAN
40,2016,100,ALLAREA
40,2017,100,RURAL
40,2017,100,URBAN
40,2017,100,ALLAREA
40,2018,100,RURAL
40,2018,100,URBAN
40,2018,100,ALLAREA
40,2019,100,RURAL
40,2019,100,URBAN
40,2019,100,ALLAREA
44,2000,100,RURAL
44,2000,100,ALLAREA
44,2000,100,URBAN
44,2001,100,ALLAREA
44,2001,100,RURAL
44,2001,100,URBAN
44,2002,100,RURAL
44,2002,100,URBAN
44,2002,100,ALLAREA
44,2003,100,RURAL
44,2003,100,URBAN
44,2003,100,ALLAREA
44,2004,100,ALLAREA
44,2004,100,RURAL
44,2004,100,URBAN
44,2005,100,RURAL
44,2005,100,URBAN
44,2005,100,ALLAREA
44,2006,100,URBAN
44,2006,100,RURAL
44,2006,100,ALLAREA
44,2007,100,ALLAREA
44,2007,100,RURAL
44,2007,100,URBAN
44,2008,100,RURAL
44,2008,100,URBAN
44,2008,100,ALLAREA
44,2009,100,ALLAREA
44,2009,100,RURAL
44,2009,100,URBAN
44,2010,100,ALLAREA
44,2010,100,RURAL
44,2010,100,URBAN
44,2011,100,ALLAREA
44,2011,100,RURAL
44,2011,100,URBAN
44,2012,100,URBAN
44,2012,100,ALLAREA
44,2012,100,RURAL
44,2013,100,RURAL
44,2013,100,URBAN
44,2013,100,ALLAREA
44,2014,100,RURAL
44,2014,100,URBAN
44,2014,100,ALLAREA
44,2015,100,RURAL
44,2015,100,URBAN
44,2015,100,ALLAREA
44,2016,100,RURAL
44,2016,100,ALLAREA
44,2016,100,URBAN
44,2017,100,RURAL
44,2017,100,URBAN
44,2017,100,ALLAREA
44,2018,100,RURAL
44,2018,100,URBAN
44,2018,100,ALLAREA
44,2019,100,ALLAREA
44,2019,100,URBAN
44,2019,100,RURAL
48,2000,100,RURAL
48,2000,100,URBAN
48,2000,100,ALLAREA
48,2001,100,RURAL
48,2001,100,URBAN
48,2001,100,ALLAREA
48,2002,100,RURAL
48,2002,100,URBAN
48,2002,100,ALLAREA
48,2003,100,RURAL
48,2003,100,URBAN
48,2003,100,ALLAREA
48,2004,100,RURAL
48,2004,100,URBAN
48,2004,100,ALLAREA
48,2005,100,RURAL
48,2005,100,ALLAREA
48,2005,100,URBAN
48,2006,100,RURAL
48,2006,100,URBAN
48,2006,100,ALLAREA
48,2007,100,URBAN
48,2007,100,RURAL
48,2007,100,ALLAREA
48,2008,100,RURAL
48,2008,100,URBAN
48,2008,100,ALLAREA
48,2009,100,RURAL
48,2009,100,URBAN
48,2009,100,ALLAREA
48,2010,100,RURAL
48,2010,100,URBAN
48,2010,100,ALLAREA
48,2011,100,ALLAREA
48,2011,100,URBAN
48,2011,100,RURAL
48,2012,100,ALLAREA
48,2012,100,URBAN
48,2012,100,RURAL
48,2013,100,RURAL
48,2013,100,URBAN
48,2013,100,ALLAREA
48,2014,100,RURAL
48,2014,100,URBAN
48,2014,100,ALLAREA
48,2015,100,RURAL
48,2015,100,URBAN
48,2015,100,ALLAREA
48,2016,100,URBAN
48,2016,100,ALLAREA
48,2016,100,RURAL
48,2017,100,URBAN
48,2017,100,ALLAREA
48,2017,100,RURAL
48,2018,100,RURAL
48,2018,100,URBAN
48,2018,100,ALLAREA
48,2019,100,ALLAREA
48,2019,100,RURAL
48,2019,100,URBAN
50,2000,17,RURAL
50,2000,81,URBAN
50,2000,32,ALLAREA
50,2001,78,URBAN
50,2001,35,ALLAREA
50,2001,22,RURAL
50,2002,38,ALLAREA
50,2002,79,URBAN
50,2002,24,RURAL
50,2003,80,URBAN
50,2003,41,ALLAREA
50,2003,27,RURAL
50,2004,41,ALLAREA
50,2004,77,URBAN
50,2004,28,RURAL
50,2005,30,RURAL
50,2005,83,URBAN
50,2005,44,ALLAREA
50,2006,40,RURAL
50,2006,78,URBAN
50,2006,51,ALLAREA
50,2007,32,RURAL
50,2007,82,URBAN
50,2007,47,ALLAREA
50,2008,42,RURAL
50,2008,85,URBAN
50,2008,54,ALLAREA
50,2009,45,RURAL
50,2009,86,URBAN
50,2009,57,ALLAREA
50,2010,55,ALLAREA
50,2010,40,RURAL
50,2010,90,URBAN
50,2011,60,ALLAREA
50,2011,46,RURAL
50,2011,90,URBAN
50,2012,54,RURAL
50,2012,91,URBAN
50,2012,65,ALLAREA
50,2013,62,ALLAREA
50,2013,49,RURAL
50,2013,88,URBAN
50,2014,48,RURAL
50,2014,91,URBAN
50,2014,62,ALLAREA
50,2015,64,RURAL
50,2015,93,URBAN
50,2015,74,ALLAREA
50,2016,76,ALLAREA
50,2016,94,URBAN
50,2016,66,RURAL
50,2017,100,URBAN
50,2017,82,RURAL
50,2017,88,ALLAREA
50,2018,89,RURAL
50,2018,97,URBAN
50,2018,92,ALLAREA
50,2019,89,RURAL
50,2019,98,URBAN
50,2019,92,ALLAREA
51,2000,99,RURAL
51,2000,99,URBAN
51,2000,99,ALLAREA
51,2001,100,ALLAREA
51,2001,100,RURAL
51,2001,100,URBAN
51,2002,99,URBAN
51,2002,98,ALLAREA
51,2002,96,RURAL
51,2003,99,ALLAREA
51,2003,99,RURAL
51,2003,99,URBAN
51,2004,99,RURAL
51,2004,99,URBAN
51,2004,99,ALLAREA
51,2005,100,RURAL
51,2005,100,URBAN
51,2005,100,ALLAREA
51,2006,99,ALLAREA
51,2006,99,URBAN
51,2006,99,RURAL
51,2007,99,URBAN
51,2007,99,RURAL
51,2007,99,ALLAREA
51,2008,99,ALLAREA
51,2008,99,RURAL
51,2008,99,URBAN
51,2009,99,RURAL
51,2009,99,URBAN
51,2009,99,ALLAREA
51,2010,100,ALLAREA
51,2010,100,URBAN
51,2010,100,RURAL
51,2011,99,RURAL
51,2011,100,URBAN
51,2011,100,ALLAREA
51,2012,100,URBAN
51,2012,100,ALLAREA
51,2012,99,RURAL
51,2013,99,RURAL
51,2013,99,URBAN
51,2013,99,ALLAREA
51,2014,100,RURAL
51,2014,100,URBAN
51,2014,100,ALLAREA
51,2015,100,RURAL
51,2015,100,URBAN
51,2015,100,ALLAREA
51,2016,100,RURAL
51,2016,100,URBAN
51,2016,100,ALLAREA
51,2017,100,RURAL
51,2017,100,URBAN
51,2017,100,ALLAREA
51,2018,100,RURAL
51,2018,100,URBAN
51,2018,100,ALLAREA
51,2019,100,ALLAREA
51,2019,100,RURAL
51,2019,100,URBAN
52,2000,100,ALLAREA
52,2000,100,RURAL
52,2000,100,URBAN
52,2001,100,RURAL
52,2001,100,URBAN
52,2001,100,ALLAREA
52,2002,100,URBAN
52,2002,100,ALLAREA
52,2002,100,RURAL
52,2003,100,RURAL
52,2003,100,URBAN
52,2003,100,ALLAREA
52,2004,100,ALLAREA
52,2004,100,RURAL
52,2004,100,URBAN
52,2005,100,RURAL
52,2005,100,URBAN
52,2005,100,ALLAREA
52,2006,100,RURAL
52,2006,100,URBAN
52,2006,100,ALLAREA
52,2007,100,ALLAREA
52,2007,100,RURAL
52,2007,100,URBAN
52,2008,100,RURAL
52,2008,100,URBAN
52,2008,100,ALLAREA
52,2009,100,ALLAREA
52,2009,100,URBAN
52,2009,100,RURAL
52,2010,100,RURAL
52,2010,100,URBAN
52,2010,100,ALLAREA
52,2011,100,RURAL
52,2011,100,URBAN
52,2011,100,ALLAREA
52,2012,100,RURAL
52,2012,100,URBAN
52,2012,100,ALLAREA
52,2013,100,RURAL
52,2013,100,URBAN
52,2013,100,ALLAREA
52,2014,100,URBAN
52,2014,100,ALLAREA
52,2014,100,RURAL
52,2015,100,ALLAREA
52,2015,100,URBAN
52,2015,100,RURAL
52,2016,100,RURAL
52,2016,100,URBAN
52,2016,100,ALLAREA
52,2017,100,RURAL
52,2017,100,URBAN
52,2017,100,ALLAREA
52,2018,100,RURAL
52,2018,100,URBAN
52,2018,100,ALLAREA
52,2019,100,RURAL
52,2019,100,URBAN
52,2019,100,ALLAREA
53,2000,100,URBAN
53,2000,100,RURAL
53,2000,100,ALLAREA
53,2001,100,RURAL
53,2001,100,URBAN
53,2001,100,ALLAREA
53,2002,100,ALLAREA
53,2002,100,RURAL
53,2002,100,URBAN
53,2003,100,ALLAREA
53,2003,100,RURAL
53,2003,100,URBAN
53,2004,100,URBAN
53,2004,100,RURAL
53,2004,100,ALLAREA
53,2005,100,URBAN
53,2005,100,RURAL
53,2005,100,ALLAREA
53,2006,100,ALLAREA
53,2006,100,URBAN
53,2006,100,RURAL
53,2007,100,URBAN
53,2007,100,ALLAREA
53,2007,100,RURAL
53,2008,100,ALLAREA
53,2008,100,URBAN
53,2008,100,RURAL
53,2009,100,URBAN
53,2009,100,ALLAREA
53,2009,100,RURAL
53,2010,100,ALLAREA
53,2010,100,URBAN
53,2010,100,RURAL
53,2011,100,RURAL
53,2011,100,URBAN
53,2011,100,ALLAREA
53,2012,100,ALLAREA
53,2012,100,URBAN
53,2012,100,RURAL
53,2013,100,ALLAREA
53,2013,100,URBAN
53,2013,100,RURAL
53,2014,100,ALLAREA
53,2014,100,URBAN
53,2014,100,RURAL
53,2015,100,RURAL
53,2015,100,URBAN
53,2015,100,ALLAREA
53,2016,100,ALLAREA
53,2016,100,URBAN
53,2016,100,RURAL
53,2017,100,RURAL
53,2017,100,URBAN
53,2017,100,ALLAREA
53,2018,100,URBAN
53,2018,100,ALLAREA
53,2018,100,RURAL
53,2019,100,RURAL
53,2019,100,URBAN
53,2019,100,ALLAREA
56,2000,100,URBAN
56,2000,100,RURAL
56,2000,100,ALLAREA
56,2001,100,RURAL
56,2001,100,URBAN
56,2001,100,ALLAREA
56,2002,100,ALLAREA
56,2002,100,RURAL
56,2002,100,URBAN
56,2003,100,RURAL
56,2003,100,URBAN
56,2003,100,ALLAREA
56,2004,100,RURAL
56,2004,100,URBAN
56,2004,100,ALLAREA
56,2005,100,RURAL
56,2005,100,URBAN
56,2005,100,ALLAREA
56,2006,100,ALLAREA
56,2006,100,URBAN
56,2006,100,RURAL
56,2007,100,URBAN
56,2007,100,RURAL
56,2007,100,ALLAREA
56,2008,100,RURAL
56,2008,100,URBAN
56,2008,100,ALLAREA
56,2009,100,URBAN
56,2009,100,ALLAREA
56,2009,100,RURAL
56,2010,100,RURAL
56,2010,100,URBAN
56,2010,100,ALLAREA
56,2011,100,RURAL
56,2011,100,URBAN
56,2011,100,ALLAREA
56,2012,100,ALLAREA
56,2012,100,URBAN
56,2012,100,RURAL
56,2013,100,RURAL
56,2013,100,URBAN
56,2013,100,ALLAREA
56,2014,100,RURAL
56,2014,100,URBAN
56,2014,100,ALLAREA
56,2015,100,RURAL
56,2015,100,URBAN
56,2015,100,ALLAREA
56,2016,100,RURAL
56,2016,100,URBAN
56,2016,100,ALLAREA
56,2017,100,RURAL
56,2017,100,URBAN
56,2017,100,ALLAREA
56,2018,100,RURAL
56,2018,100,URBAN
56,2018,100,ALLAREA
56,2019,100,ALLAREA
56,2019,100,URBAN
56,2019,100,RURAL
60,2000,100,RURAL
60,2000,100,URBAN
60,2000,100,ALLAREA
60,2001,100,RURAL
60,2001,100,URBAN
60,2001,100,ALLAREA
60,2002,100,URBAN
60,2002,100,ALLAREA
60,2002,100,RURAL
60,2003,100,ALLAREA
60,2003,100,RURAL
60,2003,100,URBAN
60,2004,100,RURAL
60,2004,100,ALLAREA
60,2004,100,URBAN
60,2005,100,ALLAREA
60,2005,100,RURAL
60,2005,100,URBAN
60,2006,100,URBAN
60,2006,100,RURAL
60,2006,100,ALLAREA
60,2007,100,RURAL
60,2007,100,URBAN
60,2007,100,ALLAREA
60,2008,100,RURAL
60,2008,100,URBAN
60,2008,100,ALLAREA
60,2009,100,ALLAREA
60,2009,100,URBAN
60,2009,100,RURAL
60,2010,100,RURAL
60,2010,100,URBAN
60,2010,100,ALLAREA
60,2011,100,RURAL
60,2011,100,URBAN
60,2011,100,ALLAREA
60,2012,100,ALLAREA
60,2012,100,RURAL
60,2012,100,URBAN
60,2013,100,RURAL
60,2013,100,URBAN
60,2013,100,ALLAREA
60,2014,100,RURAL
60,2014,100,URBAN
60,2014,100,ALLAREA
60,2015,100,ALLAREA
60,2015,100,URBAN
60,2015,100,RURAL
60,2016,100,ALLAREA
60,2016,100,RURAL
60,2016,100,URBAN
60,2017,100,RURAL
60,2017,100,URBAN
60,2017,100,ALLAREA
60,2018,100,RURAL
60,2018,100,URBAN
60,2018,100,ALLAREA
60,2019,100,ALLAREA
60,2019,100,RURAL
60,2019,100,URBAN
62,2000,59,ALLAREA
62,2000,89,URBAN
62,2000,47,RURAL
62,2001,58,ALLAREA
62,2001,88,URBAN
62,2001,45,RURAL
62,2002,90,URBAN
62,2002,63,ALLAREA
62,2002,51,RURAL
62,2003,53,RURAL
62,2003,90,URBAN
62,2003,64,ALLAREA
62,2004,64,ALLAREA
62,2004,53,RURAL
62,2004,91,URBAN
62,2005,92,URBAN
62,2005,67,ALLAREA
62,2005,56,RURAL
62,2006,68,ALLAREA
62,2006,93,URBAN
62,2006,57,RURAL
62,2007,93,URBAN
62,2007,70,ALLAREA
62,2007,59,RURAL
62,2008,61,RURAL
62,2008,94,URBAN
62,2008,72,ALLAREA
62,2009,64,RURAL
62,2009,96,URBAN
62,2009,74,ALLAREA
62,2010,75,ALLAREA
62,2010,95,URBAN
62,2010,66,RURAL
62,2011,57,RURAL
62,2011,70,ALLAREA
62,2011,94,URBAN
62,2012,79,ALLAREA
62,2012,96,URBAN
62,2012,70,RURAL
62,2013,79,ALLAREA
62,2013,71,RURAL
62,2013,96,URBAN
62,2014,82,ALLAREA
62,2014,74,RURAL
62,2014,97,URBAN
62,2015,98,URBAN
62,2015,86,ALLAREA
62,2015,79,RURAL
62,2016,98,URBAN
62,2016,88,ALLAREA
62,2016,82,RURAL
62,2017,86,RURAL
62,2017,90,ALLAREA
62,2017,99,URBAN
62,2018,93,ALLAREA
62,2018,100,URBAN
62,2018,89,RURAL
62,2019,95,ALLAREA
62,2019,100,URBAN
62,2019,92,RURAL
64,2000,97,URBAN
64,2000,31,ALLAREA
64,2000,9,RURAL
64,2001,40,ALLAREA
64,2001,97,URBAN
64,2001,20,RURAL
64,2002,97,URBAN
64,2002,24,RURAL
64,2002,44,ALLAREA
64,2003,18,RURAL
64,2003,97,URBAN
64,2003,41,ALLAREA
64,2004,33,RURAL
64,2004,97,URBAN
64,2004,52,ALLAREA
64,2005,43,RURAL
64,2005,97,URBAN
64,2005,60,ALLAREA
64,2006,98,URBAN
64,2006,60,ALLAREA
64,2006,42,RURAL
64,2007,99,URBAN
64,2007,72,ALLAREA
64,2007,59,RURAL
64,2008,68,ALLAREA
64,2008,98,URBAN
64,2008,52,RURAL
64,2009,58,RURAL
64,2009,98,URBAN
64,2009,71,ALLAREA
64,2010,59,RURAL
64,2010,99,URBAN
64,2010,73,ALLAREA
64,2011,82,ALLAREA
64,2011,72,RURAL
64,2011,99,URBAN
64,2012,87,RURAL
64,2012,100,URBAN
64,2012,92,ALLAREA
64,2013,87,ALLAREA
64,2013,80,RURAL
64,2013,99,URBAN
64,2014,91,ALLAREA
64,2014,99,URBAN
64,2014,86,RURAL
64,2015,100,URBAN
64,2015,95,ALLAREA
64,2015,93,RURAL
64,2016,100,URBAN
64,2016,100,ALLAREA
64,2016,99,RURAL
64,2017,98,ALLAREA
64,2017,97,RURAL
64,2017,99,URBAN
64,2018,100,ALLAREA
64,2018,100,RURAL
64,2018,100,URBAN
64,2019,100,RURAL
64,2019,100,URBAN
64,2019,100,ALLAREA
68,2000,96,URBAN
68,2000,28,RURAL
68,2000,70,ALLAREA
68,2001,69,ALLAREA
68,2001,28,RURAL
68,2001,94,URBAN
68,2002,89,URBAN
68,2002,64,ALLAREA
68,2002,23,RURAL
68,2003,35,RURAL
68,2003,94,URBAN
68,2003,72,ALLAREA
68,2004,41,RURAL
68,2004,96,URBAN
68,2004,76,ALLAREA
68,2005,30,RURAL
68,2005,90,URBAN
68,2005,68,ALLAREA
68,2006,42,RURAL
68,2006,76,ALLAREA
68,2006,95,URBAN
68,2007,98,URBAN
68,2007,47,RURAL
68,2007,80,ALLAREA
68,2008,57,RURAL
68,2008,99,URBAN
68,2008,85,ALLAREA
68,2009,63,RURAL
68,2009,99,URBAN
68,2009,87,ALLAREA
68,2010,88,ALLAREA
68,2010,68,RURAL
68,2010,99,URBAN
68,2011,67,RURAL
68,2011,99,URBAN
68,2011,88,ALLAREA
68,2012,72,RURAL
68,2012,99,URBAN
68,2012,90,ALLAREA
68,2013,69,RURAL
68,2013,100,URBAN
68,2013,90,ALLAREA
68,2014,70,RURAL
68,2014,99,URBAN
68,2014,90,ALLAREA
68,2015,74,RURAL
68,2015,99,URBAN
68,2015,92,ALLAREA
68,2016,92,ALLAREA
68,2016,75,RURAL
68,2016,100,URBAN
68,2017,75,RURAL
68,2017,92,ALLAREA
68,2017,99,URBAN
68,2018,78,RURAL
68,2018,100,URBAN
68,2018,93,ALLAREA
68,2019,96,ALLAREA
68,2019,100,URBAN
68,2019,88,RURAL
70,2000,100,URBAN
70,2000,100,ALLAREA
70,2000,100,RURAL
70,2001,100,RURAL
70,2001,100,URBAN
70,2001,99,ALLAREA
70,2002,98,RURAL
70,2002,99,URBAN
70,2002,99,ALLAREA
70,2003,100,RURAL
70,2003,100,URBAN
70,2003,100,ALLAREA
70,2004,100,RURAL
70,2004,100,URBAN
70,2004,100,ALLAREA
70,2005,100,ALLAREA
70,2005,100,URBAN
70,2005,100,RURAL
70,2006,100,URBAN
70,2006,99,RURAL
70,2006,99,ALLAREA
70,2007,100,ALLAREA
70,2007,100,URBAN
70,2007,100,RURAL
70,2008,100,RURAL
70,2008,100,URBAN
70,2008,100,ALLAREA
70,2009,100,ALLAREA
70,2009,100,URBAN
70,2009,100,RURAL
70,2010,100,ALLAREA
70,2010,100,URBAN
70,2010,100,RURAL
70,2011,100,URBAN
70,2011,100,RURAL
70,2011,100,ALLAREA
70,2012,100,URBAN
70,2012,100,RURAL
70,2012,100,ALLAREA
70,2013,100,ALLAREA
70,2013,100,URBAN
70,2013,100,RURAL
70,2014,100,RURAL
70,2014,100,URBAN
70,2014,100,ALLAREA
70,2015,100,ALLAREA
70,2015,100,RURAL
70,2015,100,URBAN
70,2016,100,URBAN
70,2016,100,ALLAREA
70,2016,100,RURAL
70,2017,100,RURAL
70,2017,100,ALLAREA
70,2017,100,URBAN
70,2018,100,RURAL
70,2018,100,URBAN
70,2018,100,ALLAREA
70,2019,100,ALLAREA
70,2019,100,RURAL
70,2019,100,URBAN
72,2000,14,RURAL
72,2000,39,URBAN
72,2000,27,ALLAREA
72,2001,25,ALLAREA
72,2001,10,RURAL
72,2001,37,URBAN
72,2002,17,RURAL
72,2002,44,URBAN
72,2002,32,ALLAREA
72,2003,34,ALLAREA
72,2003,47,URBAN
72,2003,18,RURAL
72,2004,49,URBAN
72,2004,20,RURAL
72,2004,36,ALLAREA
72,2005,21,RURAL
72,2005,52,URBAN
72,2005,38,ALLAREA
72,2006,22,RURAL
72,2006,54,URBAN
72,2006,40,ALLAREA
72,2007,23,RURAL
72,2007,43,ALLAREA
72,2007,57,URBAN
72,2008,22,RURAL
72,2008,60,URBAN
72,2008,45,ALLAREA
72,2009,43,ALLAREA
72,2009,16,RURAL
72,2009,61,URBAN
72,2010,52,ALLAREA
72,2010,68,URBAN
72,2010,25,RURAL
72,2011,25,RURAL
72,2011,69,URBAN
72,2011,53,ALLAREA
72,2012,25,RURAL
